batch_id,line,machine,shift,material_lot,operator_tenure_months,target_cycle_time_sec,actual_cycle_time_sec,ambient_temp_c,humidity_pct,pressure_bar,vibration_mm_s,tool_age_hours,planned_runtime_min,actual_runtime_min,unplanned_downtime_min,planned_units,good_units,defect_units,scrap_cost_inr,rework_minutes,defect_rate
4636,Line_A,M03,Night,L067,6.7,54.37,58.53,30.11,40.84,4.986,1.004,46.77,435.91,419.24,16.67,186,184,2,81.37,0.89,0.01075
4637,Line_B,M09,Evening,L050,15.2,45.56,47.76,32.28,46.04,5.147,1.165,25.56,457.54,450.46,7.07,297,286,11,554.69,6.19,0.03704
4638,Line_C,M07,Evening,L065,10.5,41.39,42.56,32.48,46.87,5.647,0.976,25.22,412.2,400.39,11.81,258,250,8,378.88,4.3,0.03101
4639,Line_A,M08,Morning,L018,35.2,45.61,53.36,31.73,52.07,5.63,0.688,66.59,422.08,374.58,47.5,264,258,6,197.52,3.19,0.02273
4640,Line_A,M12,Morning,L094,23.4,46.04,46.88,35.07,36.07,5.881,1.186,10.27,423.34,419.9,3.44,260,252,8,368.51,6.46,0.03077
4641,Line_A,M12,Evening,L064,19.1,54.64,55.52,27.74,51.45,5.028,1.238,48.98,428.5,417.65,10.85,276,267,9,321.19,5.24,0.03261
4642,Line_A,M11,Morning,L039,16.8,44.43,44.76,28.7,60.79,5.244,0.767,37.34,409.23,403.29,5.94,212,212,0,0.0,0.0,0.0
4643,Line_B,M12,Evening,L064,25.8,44.95,43.12,36.82,42.16,5.748,0.777,26.68,388.17,387.29,0.87,327,311,16,852.82,10.86,0.04893
4644,Line_A,M14,Morning,L103,21.0,49.34,49.19,28.64,57.24,4.855,0.841,17.22,430.64,421.18,9.46,290,283,7,346.97,5.2,0.02414
4645,Line_A,M04,Morning,L102,18.3,51.37,52.16,33.27,55.69,5.318,1.06,12.66,426.3,409.67,16.63,216,207,9,432.8,3.58,0.04167
4646,Line_D,M15,Evening,L039,45.7,58.04,57.55,36.92,42.57,5.286,0.864,34.56,446.68,446.05,0.63,241,231,10,402.6,4.98,0.04149
4647,Line_D,M08,Evening,L103,24.6,56.13,55.51,34.92,51.52,5.286,0.961,25.51,423.77,408.19,15.58,293,274,19,791.24,11.95,0.06485
4648,Line_A,M15,Night,L072,12.1,50.79,53.2,27.28,45.21,5.391,0.971,46.35,419.47,390.41,29.06,390,376,14,562.49,5.6,0.0359
4649,Line_B,M11,Morning,L098,23.8,36.93,39.03,28.43,53.9,5.555,0.927,45.11,408.23,401.56,6.66,262,253,9,370.61,5.2,0.03435
4650,Line_B,M07,Evening,L008,23.3,48.5,48.94,32.06,41.67,5.425,1.248,15.76,421.53,394.47,27.06,332,315,17,773.83,11.39,0.0512
4651,Line_D,M01,Evening,L001,5.9,39.61,38.09,33.06,73.73,5.222,0.876,51.45,403.64,395.83,7.81,377,355,22,936.92,10.79,0.05836
4652,Line_D,M02,Morning,L065,22.3,44.01,48.93,32.45,57.65,5.725,0.702,39.83,395.53,377.53,18.0,395,385,10,414.59,3.93,0.02532
4653,Line_A,M10,Morning,L006,20.4,53.88,55.21,32.97,37.46,5.261,0.996,25.53,405.52,387.99,17.53,392,386,6,193.26,2.9,0.01531
4654,Line_A,M11,Evening,L053,34.3,43.86,49.01,29.47,46.07,5.001,0.999,2.52,406.38,401.61,4.76,333,330,3,133.02,1.92,0.00901
4655,Line_B,M03,Evening,L019,9.0,42.8,41.02,29.66,47.96,5.612,0.932,59.96,411.39,404.26,7.13,239,230,9,426.46,4.4,0.03766
4656,Line_D,M15,Night,L114,9.6,51.77,56.72,29.01,58.98,5.585,0.857,39.06,457.77,430.3,27.47,246,238,8,281.98,6.81,0.03252
4657,Line_D,M06,Evening,L044,10.5,45.83,45.25,27.99,59.59,4.873,0.838,49.78,414.44,412.43,2.0,344,333,11,478.57,8.72,0.03198
4658,Line_A,M13,Morning,L053,27.5,49.17,50.56,32.37,44.45,4.99,0.682,30.37,433.21,408.0,25.2,413,392,21,1019.02,14.57,0.05085
4659,Line_C,M13,Night,L033,23.2,52.64,50.32,23.77,62.53,4.012,1.224,33.04,383.53,350.63,32.9,340,299,41,1786.03,14.59,0.12059
4660,Line_A,M12,Morning,L045,8.2,45.41,51.07,29.0,68.3,5.045,0.662,82.53,406.06,363.38,42.68,259,249,10,405.96,5.93,0.03861
4661,Line_C,M15,Night,L059,11.4,52.23,53.62,31.04,34.9,5.495,0.466,30.86,395.68,386.22,9.46,412,377,35,1407.66,20.72,0.08495
4662,Line_D,M13,Night,L038,12.0,46.36,47.14,32.18,58.03,4.915,0.728,50.16,429.46,423.49,5.97,186,170,16,584.85,8.73,0.08602
4663,Line_B,M03,Morning,L065,27.8,53.42,49.53,28.88,43.15,4.562,0.545,32.82,420.66,412.5,8.16,275,262,13,516.32,6.88,0.04727
4664,Line_A,M07,Morning,L114,23.3,42.08,43.34,38.1,49.3,5.439,0.913,19.46,398.52,374.82,23.7,346,337,9,387.9,8.06,0.02601
4665,Line_C,M10,Morning,L118,17.5,38.28,38.48,25.07,62.82,4.579,0.919,38.1,411.33,394.33,17.01,196,179,17,814.06,6.02,0.08673
4666,Line_B,M09,Morning,L079,19.0,50.52,52.76,34.1,68.38,4.697,1.137,42.22,435.23,416.14,19.08,244,219,25,1142.29,10.34,0.10246
4667,Line_D,M09,Morning,L034,11.8,51.33,51.05,28.17,64.54,4.966,0.973,40.59,414.62,377.83,36.79,414,394,20,773.16,15.2,0.04831
4668,Line_B,M04,Morning,L076,32.5,45.2,48.27,25.31,51.83,4.812,0.852,20.37,430.7,413.04,17.66,190,182,8,318.0,6.21,0.04211
4669,Line_D,M16,Evening,L097,19.9,45.96,40.73,34.75,53.75,4.857,0.857,20.97,372.8,362.8,10.01,180,177,3,156.13,1.75,0.01667
4670,Line_A,M11,Night,L016,20.9,50.57,51.03,37.08,52.49,5.305,0.888,70.45,427.06,410.37,16.69,371,359,12,572.42,6.47,0.03235
4671,Line_A,M13,Morning,L019,35.3,50.87,47.41,33.42,53.04,4.94,0.893,43.8,417.19,401.52,15.67,381,372,9,346.19,5.68,0.02362
4672,Line_B,M06,Morning,L119,33.7,60.56,59.04,37.16,57.54,4.447,0.798,21.57,413.52,408.36,5.15,392,377,15,680.67,12.27,0.03827
4673,Line_A,M11,Morning,L097,18.4,46.84,48.96,36.0,44.54,5.003,0.779,67.47,427.07,412.4,14.68,378,369,9,377.13,3.89,0.02381
4674,Line_B,M05,Night,L019,16.7,43.79,48.14,31.17,31.57,5.162,0.874,101.5,416.56,408.22,8.34,353,334,19,736.75,9.91,0.05382
4675,Line_C,M10,Night,L066,9.8,42.71,39.06,27.96,45.88,4.52,0.85,33.35,442.46,440.51,1.95,290,275,15,634.41,7.01,0.05172
4676,Line_A,M05,Evening,L095,28.4,58.49,54.86,23.49,55.37,5.265,0.684,20.26,411.65,400.19,11.46,239,232,7,338.04,2.4,0.02929
4677,Line_A,M15,Night,L048,24.7,52.26,50.32,25.33,56.53,4.864,0.764,37.21,430.15,428.5,1.64,180,172,8,302.92,3.86,0.04444
4678,Line_A,M09,Night,L115,19.7,49.69,49.42,34.51,50.46,4.863,0.403,43.51,413.65,403.91,9.74,413,392,21,732.21,13.01,0.05085
4679,Line_A,M08,Morning,L110,23.5,50.23,53.18,37.17,37.76,5.945,0.96,16.81,411.0,406.48,4.53,249,245,4,168.98,2.66,0.01606
4680,Line_D,M09,Morning,L020,21.5,50.85,55.79,30.95,57.63,4.685,0.98,49.91,405.94,401.4,4.53,199,182,17,628.87,8.27,0.08543
4681,Line_D,M04,Night,L078,28.2,47.91,49.5,28.17,52.64,4.885,0.904,112.82,440.37,422.66,17.72,224,211,13,544.8,8.28,0.05804
4682,Line_A,M14,Night,L100,33.5,53.21,49.93,26.83,42.08,5.315,0.92,33.37,417.88,414.83,3.05,339,329,10,407.73,6.48,0.0295
4683,Line_C,M05,Night,L047,16.3,46.35,50.19,30.78,51.43,4.162,0.786,61.74,437.69,427.18,10.51,346,325,21,911.66,13.24,0.06069
4684,Line_C,M15,Evening,L048,11.2,48.16,56.54,34.33,65.73,6.076,0.648,11.33,403.66,379.15,24.5,364,350,14,652.92,6.66,0.03846
4685,Line_D,M14,Morning,L059,17.4,42.12,40.23,30.28,58.09,5.593,0.853,14.91,424.6,417.52,7.08,249,246,3,119.7,1.76,0.01205
4686,Line_B,M05,Morning,L042,49.3,37.05,38.31,29.99,62.42,5.094,0.821,62.73,393.57,368.0,25.57,419,411,8,356.33,5.31,0.01909
4687,Line_B,M09,Evening,L013,20.1,51.31,50.64,37.41,50.14,4.866,1.078,55.99,419.87,409.66,10.21,333,315,18,661.52,11.72,0.05405
4688,Line_B,M06,Evening,L026,16.6,41.9,46.12,30.59,53.72,5.307,0.607,24.08,450.37,440.82,9.55,193,187,6,254.42,2.92,0.03109
4689,Line_D,M03,Morning,L112,22.4,51.3,54.55,28.09,59.65,5.672,0.958,21.47,432.0,430.31,1.69,402,389,13,483.66,9.43,0.03234
4690,Line_C,M05,Night,L070,32.4,49.48,47.95,30.99,53.19,5.229,0.462,66.45,431.44,415.47,15.98,399,370,29,1357.48,15.19,0.07268
4691,Line_B,M14,Night,L115,14.1,53.36,52.39,31.05,42.15,4.542,0.896,22.37,423.03,411.97,11.06,296,280,16,607.62,7.46,0.05405
4692,Line_A,M05,Night,L008,27.7,49.24,48.6,28.11,39.68,5.245,1.086,64.33,421.15,413.41,7.74,416,400,16,743.68,10.65,0.03846
4693,Line_C,M15,Night,L020,25.0,41.13,44.51,18.45,61.59,5.862,0.903,13.42,417.06,412.39,4.68,256,236,20,861.22,10.57,0.07812
4694,Line_D,M12,Night,L061,23.5,46.65,50.88,33.13,43.75,4.924,0.56,29.54,444.77,419.75,25.02,311,300,11,458.17,5.83,0.03537
4695,Line_B,M08,Morning,L053,23.9,52.98,50.68,31.74,69.2,4.619,0.985,16.56,411.11,405.03,6.09,319,303,16,696.3,6.74,0.05016
4696,Line_C,M11,Night,L117,17.8,47.5,52.62,29.51,41.64,4.797,0.759,31.25,464.48,454.67,9.81,347,331,16,675.3,10.92,0.04611
4697,Line_B,M15,Night,L044,30.0,42.81,37.64,31.66,64.83,4.855,0.975,15.85,404.6,389.55,15.05,241,235,6,248.57,4.16,0.0249
4698,Line_B,M02,Evening,L077,7.1,50.87,58.31,29.7,45.61,5.813,0.521,30.5,444.14,432.72,11.42,331,315,16,695.09,6.18,0.04834
4699,Line_C,M13,Morning,L055,15.9,41.08,43.85,32.02,59.93,5.199,0.877,29.05,420.66,408.43,12.23,256,244,12,562.93,7.06,0.04688
4700,Line_C,M10,Morning,L049,18.0,50.58,52.09,30.66,62.73,4.633,1.088,10.73,415.29,404.61,10.68,368,348,20,905.22,10.51,0.05435
4701,Line_D,M16,Morning,L055,26.1,45.59,47.17,35.46,43.33,5.647,1.114,66.52,404.61,391.9,12.7,301,297,4,182.48,2.58,0.01329
4702,Line_B,M14,Morning,L026,21.5,47.5,48.86,26.44,71.82,5.527,0.873,19.42,381.73,367.47,14.26,285,275,10,498.27,7.93,0.03509
4703,Line_B,M15,Evening,L021,14.8,44.14,45.53,25.74,50.68,5.234,0.884,59.45,439.56,434.48,5.08,338,327,11,444.01,5.9,0.03254
4704,Line_B,M01,Night,L080,44.5,44.45,46.34,36.36,48.38,5.899,1.355,13.3,408.76,407.22,1.54,393,369,24,973.87,15.95,0.06107
4705,Line_A,M08,Morning,L011,18.4,55.54,59.85,28.02,28.62,5.268,0.895,92.05,429.35,417.8,11.55,351,340,11,466.05,5.06,0.03134
4706,Line_B,M15,Morning,L073,45.9,46.94,47.01,38.42,61.42,5.809,0.949,43.64,430.94,423.73,7.21,378,369,9,411.19,5.72,0.02381
4707,Line_A,M05,Morning,L037,10.2,44.67,44.99,33.2,54.41,4.836,0.664,3.49,406.48,405.07,1.41,268,263,5,260.89,2.91,0.01866
4708,Line_B,M05,Night,L001,16.2,46.2,45.59,28.27,52.02,5.964,0.921,52.53,429.5,422.64,6.86,382,371,11,376.59,7.48,0.0288
4709,Line_A,M11,Morning,L041,21.3,32.48,33.16,35.78,73.98,5.067,0.976,64.19,399.71,394.31,5.41,381,363,18,837.76,7.7,0.04724
4710,Line_B,M06,Evening,L077,23.5,46.6,47.27,31.41,61.2,4.868,0.703,41.51,453.46,430.96,22.5,374,362,12,531.62,5.92,0.03209
4711,Line_D,M10,Morning,L075,11.5,50.91,53.82,31.72,76.06,6.095,0.938,27.28,397.47,393.25,4.22,346,322,24,962.73,12.19,0.06936
4712,Line_A,M07,Evening,L083,26.2,48.53,49.19,24.61,54.67,5.636,1.048,18.77,431.12,428.24,2.88,378,372,6,180.69,4.31,0.01587
4713,Line_C,M08,Morning,L025,33.6,51.66,54.82,31.65,76.96,5.37,1.054,7.94,415.33,392.92,22.4,299,274,25,1011.48,13.8,0.08361
4714,Line_D,M03,Night,L102,9.2,52.19,50.59,33.4,50.36,4.918,1.298,24.14,405.93,392.02,13.91,339,321,18,761.7,11.58,0.0531
4715,Line_C,M14,Evening,L097,19.4,41.68,42.21,31.54,49.05,5.55,0.584,28.4,398.79,389.81,8.98,382,363,19,1029.2,11.26,0.04974
4716,Line_A,M02,Morning,L056,44.9,53.09,56.88,32.42,47.07,4.972,0.623,22.88,418.71,409.36,9.35,196,195,1,37.58,0.61,0.0051
4717,Line_B,M03,Morning,L003,24.8,55.11,56.27,35.52,68.13,5.218,0.918,5.3,470.0,460.06,9.94,251,247,4,153.49,1.12,0.01594
4718,Line_C,M04,Night,L065,84.0,45.82,48.41,27.31,60.28,4.862,0.581,42.95,415.44,386.63,28.81,217,204,13,634.17,7.84,0.05991
4719,Line_B,M05,Evening,L045,21.6,56.77,57.15,30.51,48.99,4.925,1.07,35.61,410.31,393.21,17.1,191,185,6,236.45,4.05,0.03141
4720,Line_A,M01,Evening,L047,19.4,50.6,51.36,27.05,57.74,5.28,0.921,23.85,409.36,394.28,15.08,380,369,11,384.94,6.32,0.02895
4721,Line_B,M16,Night,L080,10.9,52.19,45.58,26.48,40.44,5.49,0.946,22.83,385.35,384.71,0.65,324,314,10,406.51,5.27,0.03086
4722,Line_C,M10,Night,L044,35.5,42.63,45.74,27.13,47.72,4.943,0.527,41.26,430.77,426.1,4.67,233,218,15,741.22,6.04,0.06438
4723,Line_A,M08,Night,L026,3.2,44.83,46.7,30.05,61.95,4.94,1.224,40.74,418.85,410.78,8.06,302,282,20,828.69,14.39,0.06623
4724,Line_C,M03,Morning,L042,9.4,45.63,48.69,30.47,56.87,5.286,0.983,5.9,439.08,430.12,8.96,322,304,18,781.78,8.17,0.0559
4725,Line_A,M11,Evening,L103,35.0,48.49,51.99,34.51,54.14,5.367,0.691,58.33,420.93,417.39,3.55,208,196,12,477.07,6.2,0.05769
4726,Line_B,M02,Evening,L074,41.0,38.74,38.07,24.85,55.54,4.966,0.969,13.93,384.2,376.77,7.43,185,181,4,156.04,2.35,0.02162
4727,Line_D,M05,Night,L039,34.0,45.9,48.21,32.9,56.11,4.82,1.101,131.16,402.84,390.99,11.85,255,235,20,877.85,12.69,0.07843
4728,Line_A,M10,Evening,L025,15.9,50.72,50.46,27.77,40.08,5.561,0.997,25.04,393.35,393.08,0.28,411,402,9,384.11,3.05,0.0219
4729,Line_C,M16,Evening,L100,17.7,50.92,56.3,35.64,79.18,5.611,1.068,54.73,426.81,423.19,3.62,213,197,16,674.08,8.4,0.07512
4730,Line_B,M10,Morning,L071,40.0,43.71,42.89,26.46,58.46,4.838,0.641,74.49,396.9,385.81,11.09,356,342,14,539.49,8.79,0.03933
4731,Line_B,M08,Night,L017,41.3,42.7,47.4,28.03,43.52,4.937,1.053,28.14,417.39,408.64,8.75,285,263,22,987.91,10.74,0.07719
4732,Line_D,M11,Evening,L109,20.2,51.25,54.64,28.66,35.38,5.181,0.759,48.31,449.84,438.91,10.93,292,287,5,191.57,2.68,0.01712
4733,Line_B,M12,Night,L068,4.3,51.47,53.41,36.8,41.67,5.282,0.438,79.39,404.75,399.98,4.77,293,278,15,731.87,7.07,0.05119
4734,Line_A,M09,Evening,L097,18.9,50.09,51.49,30.06,49.62,4.645,0.834,25.14,406.81,387.07,19.74,212,198,14,489.17,9.78,0.06604
4735,Line_D,M06,Night,L077,13.2,48.66,52.14,34.42,53.64,5.323,1.34,44.13,456.38,452.87,3.51,304,287,17,566.48,10.86,0.05592
4736,Line_C,M15,Night,L059,32.0,41.77,38.65,33.12,54.16,5.237,0.906,37.41,433.75,430.51,3.24,278,256,22,971.2,12.3,0.07914
4737,Line_C,M05,Morning,L113,9.4,44.99,45.55,29.12,49.89,5.454,1.062,27.84,395.03,381.13,13.9,380,366,14,553.87,8.87,0.03684
4738,Line_A,M02,Morning,L083,7.1,44.68,45.71,36.78,66.1,4.686,0.704,21.72,376.53,375.23,1.3,252,240,12,515.68,7.7,0.04762
4739,Line_A,M05,Night,L005,14.1,55.47,55.34,34.23,62.25,5.204,0.932,35.57,404.36,398.1,6.25,381,371,10,452.57,5.53,0.02625
4740,Line_C,M13,Evening,L119,6.8,40.35,43.96,27.13,64.63,5.023,0.829,32.19,399.13,367.02,32.11,230,211,19,771.16,10.15,0.08261
4741,Line_A,M02,Morning,L002,43.4,43.1,44.06,35.24,56.52,4.633,0.895,80.5,470.0,453.56,16.44,382,372,10,387.38,2.59,0.02618
4742,Line_A,M07,Evening,L102,20.8,54.43,59.64,32.61,49.42,5.435,1.015,20.41,419.0,415.96,3.04,220,216,4,203.12,1.28,0.01818
4743,Line_C,M01,Evening,L113,33.1,54.15,61.26,32.63,60.84,5.434,0.667,52.31,428.98,413.06,15.92,211,202,9,361.54,5.08,0.04265
4744,Line_B,M15,Morning,L009,24.4,48.13,52.72,36.22,37.25,4.665,1.157,45.24,417.01,394.88,22.13,358,345,13,597.4,8.36,0.03631
4745,Line_A,M06,Night,L024,20.6,47.0,47.76,25.97,68.08,5.45,1.243,52.02,462.66,425.9,36.76,295,282,13,581.26,5.79,0.04407
4746,Line_A,M04,Morning,L113,30.9,48.34,54.42,35.31,38.13,4.933,0.793,30.9,430.43,415.97,14.46,306,291,15,544.34,4.52,0.04902
4747,Line_B,M12,Evening,L009,37.6,51.95,54.8,30.56,51.46,4.881,1.183,25.33,420.87,419.14,1.73,408,393,15,621.63,11.29,0.03676
4748,Line_C,M16,Night,L066,35.3,44.67,46.04,36.52,56.94,5.541,1.054,104.65,393.71,386.25,7.46,270,250,20,779.51,16.39,0.07407
4749,Line_D,M01,Night,L028,38.3,42.25,42.39,28.17,47.71,4.761,1.195,18.85,401.17,397.55,3.63,348,337,11,404.07,3.6,0.03161
4750,Line_A,M14,Morning,L044,8.8,47.61,51.53,35.64,41.46,5.181,1.103,35.44,424.81,419.14,5.67,262,259,3,139.67,1.11,0.01145
4751,Line_A,M07,Morning,L041,52.9,46.14,49.36,28.43,56.06,5.395,0.823,32.11,450.8,443.92,6.88,333,332,1,39.86,0.74,0.003
4752,Line_C,M03,Morning,L085,14.5,47.75,48.19,29.77,51.32,5.425,0.639,51.09,442.32,437.16,5.16,209,204,5,187.99,2.97,0.02392
4753,Line_B,M02,Morning,L019,21.0,44.02,51.14,31.41,54.16,4.663,0.961,31.36,415.24,395.98,19.26,272,262,10,416.02,4.89,0.03676
4754,Line_B,M07,Morning,L107,17.3,56.45,52.59,38.21,63.32,4.802,0.558,44.49,404.32,399.75,4.57,393,378,15,695.88,7.2,0.03817
4755,Line_D,M04,Night,L092,20.1,40.68,38.69,27.21,63.53,5.368,1.136,36.33,418.68,400.74,17.94,384,359,25,1015.35,15.6,0.0651
4756,Line_C,M04,Morning,L035,37.4,52.23,53.25,29.95,52.73,5.175,0.973,38.32,422.68,410.92,11.76,354,333,21,1030.14,11.88,0.05932
4757,Line_B,M03,Morning,L064,42.1,49.79,53.26,27.26,50.41,5.004,0.925,21.4,417.91,397.99,19.92,184,179,5,199.56,3.7,0.02717
4758,Line_D,M03,Evening,L016,47.8,48.25,51.94,25.68,49.29,4.251,0.838,86.15,422.01,404.62,17.39,218,212,6,249.54,4.13,0.02752
4759,Line_A,M13,Morning,L115,31.8,42.2,40.77,29.35,50.26,5.386,0.892,67.46,435.74,418.86,16.88,333,323,10,374.67,5.43,0.03003
4760,Line_D,M07,Morning,L019,20.2,47.62,48.71,38.65,55.49,5.498,1.048,34.49,408.61,397.91,10.71,254,246,8,334.83,4.76,0.0315
4761,Line_B,M13,Evening,L030,11.6,46.97,47.48,34.19,56.64,5.533,0.855,92.56,416.15,402.99,13.16,386,363,23,949.06,14.4,0.05959
4762,Line_B,M09,Evening,L074,21.0,54.27,56.69,30.44,54.54,5.217,1.371,30.92,430.74,410.67,20.07,384,355,29,1097.42,13.51,0.07552
4763,Line_D,M02,Evening,L054,25.4,52.22,48.21,31.49,54.62,5.476,0.868,29.51,402.19,399.1,3.09,391,380,11,530.78,4.26,0.02813
4764,Line_B,M07,Evening,L114,23.6,53.6,52.67,27.83,41.95,5.555,0.79,21.1,439.47,438.17,1.29,381,369,12,562.6,8.83,0.0315
4765,Line_B,M02,Evening,L042,13.6,48.4,50.35,27.78,61.81,4.998,0.784,10.63,434.54,415.62,18.92,359,346,13,415.83,4.79,0.03621
4766,Line_A,M06,Night,L091,31.9,52.73,52.49,26.24,45.63,5.609,0.698,10.93,421.29,419.21,2.09,267,261,6,245.61,3.03,0.02247
4767,Line_C,M14,Night,L020,25.7,40.27,43.63,28.26,55.34,5.468,0.909,54.97,438.89,401.68,37.21,388,370,18,752.08,8.5,0.04639
4768,Line_C,M06,Evening,L050,29.1,51.95,55.19,26.74,37.76,5.337,1.055,34.53,440.51,438.45,2.06,410,390,20,969.11,9.13,0.04878
4769,Line_A,M04,Night,L082,33.2,40.64,46.97,34.51,59.55,5.005,0.982,48.54,420.77,393.97,26.8,217,210,7,305.28,3.64,0.03226
4770,Line_C,M03,Morning,L056,13.5,48.15,51.52,35.16,38.36,4.898,0.951,17.66,417.58,411.91,5.67,220,213,7,308.72,4.21,0.03182
4771,Line_C,M03,Night,L016,12.9,55.13,59.36,24.66,49.49,5.27,0.819,39.79,393.71,367.16,26.55,217,204,13,421.84,7.62,0.05991
4772,Line_B,M04,Evening,L003,11.6,37.26,41.14,36.35,65.88,5.112,1.121,10.49,394.25,368.0,26.25,181,170,11,493.34,6.95,0.06077
4773,Line_A,M15,Evening,L059,31.7,44.96,51.06,35.09,65.0,5.061,0.781,25.29,409.9,405.88,4.02,310,307,3,139.33,1.83,0.00968
4774,Line_B,M09,Night,L040,42.2,46.88,47.53,27.18,36.29,5.373,1.014,8.65,440.71,415.6,25.1,219,209,10,353.77,4.14,0.04566
4775,Line_A,M13,Morning,L064,33.1,40.14,40.64,30.57,59.99,4.763,0.994,28.21,416.24,399.4,16.84,417,401,16,545.23,8.91,0.03837
4776,Line_A,M03,Morning,L043,28.4,47.3,50.25,31.49,43.07,4.859,1.198,40.17,431.05,419.07,11.98,213,203,10,432.12,7.43,0.04695
4777,Line_B,M10,Evening,L008,15.7,47.3,44.6,31.27,42.89,4.495,0.623,118.68,453.26,442.6,10.66,233,210,23,901.79,13.93,0.09871
4778,Line_A,M14,Evening,L035,16.8,49.03,48.57,27.5,55.87,5.483,0.929,82.1,425.69,405.19,20.5,319,311,8,278.9,4.18,0.02508
4779,Line_A,M13,Night,L063,11.3,43.58,43.97,30.54,50.79,4.898,0.867,85.34,401.16,377.88,23.28,370,342,28,1027.21,15.8,0.07568
4780,Line_C,M12,Evening,L053,19.9,44.24,42.8,34.41,63.05,5.335,1.009,41.44,441.78,407.65,34.13,183,175,8,389.33,6.51,0.04372
4781,Line_B,M13,Morning,L079,39.6,50.68,50.58,35.11,54.57,4.508,0.74,21.34,415.52,404.23,11.28,365,337,28,1219.42,17.01,0.07671
4782,Line_D,M16,Evening,L097,32.4,38.98,38.83,31.62,70.64,5.508,0.337,18.43,394.47,391.0,3.47,223,218,5,209.05,3.07,0.02242
4783,Line_D,M07,Morning,L117,9.9,43.9,44.58,31.37,48.75,4.726,1.328,61.67,411.68,380.39,31.29,228,217,11,564.72,5.57,0.04825
4784,Line_C,M06,Evening,L052,13.4,58.66,62.55,33.82,52.62,5.604,0.949,38.88,412.91,386.65,26.26,242,228,14,641.3,4.61,0.05785
4785,Line_D,M02,Evening,L043,15.6,48.59,46.63,32.04,59.47,6.259,0.777,64.59,432.47,430.73,1.73,297,288,9,357.79,5.8,0.0303
4786,Line_D,M03,Morning,L062,24.5,53.41,45.68,30.0,50.72,5.09,0.957,37.78,429.4,426.94,2.46,410,401,9,340.91,6.45,0.02195
4787,Line_B,M07,Evening,L073,42.3,48.06,50.75,25.78,43.84,5.726,0.979,39.05,399.15,364.15,35.0,326,316,10,392.87,4.94,0.03067
4788,Line_C,M02,Evening,L004,42.4,45.71,44.49,27.76,66.74,4.758,0.703,50.48,441.99,420.45,21.54,382,366,16,663.52,8.73,0.04188
4789,Line_A,M13,Night,L028,20.4,46.71,52.83,32.97,48.57,4.561,0.862,39.0,410.69,387.73,22.96,294,270,24,899.82,13.67,0.08163
4790,Line_C,M06,Evening,L050,15.3,45.46,48.49,25.5,32.07,4.723,0.383,21.8,445.19,423.38,21.8,377,361,16,551.19,10.52,0.04244
4791,Line_B,M06,Night,L107,18.7,45.46,52.7,29.83,57.46,5.228,0.819,54.91,386.49,380.99,5.5,401,377,24,962.84,9.76,0.05985
4792,Line_A,M15,Evening,L092,56.2,52.5,50.14,33.14,72.13,4.844,1.015,38.88,413.98,412.38,1.6,335,325,10,409.0,5.06,0.02985
4793,Line_A,M01,Evening,L035,41.1,50.3,51.35,29.79,47.01,5.063,0.758,7.07,406.28,401.51,4.77,366,359,7,292.91,3.35,0.01913
4794,Line_D,M10,Evening,L072,19.8,56.42,52.27,34.29,34.76,4.293,0.941,59.23,392.65,390.83,1.81,293,288,5,180.11,2.47,0.01706
4795,Line_B,M10,Night,L019,40.8,43.29,44.85,31.52,59.89,5.223,1.004,20.6,449.38,437.22,12.16,393,377,16,581.51,6.21,0.04071
4796,Line_A,M16,Morning,L039,15.7,53.13,53.32,33.57,55.67,5.748,0.946,25.73,407.23,400.87,6.37,250,246,4,144.6,1.84,0.016
4797,Line_A,M07,Evening,L044,20.7,53.59,49.08,30.31,55.33,5.674,1.169,57.99,444.32,442.26,2.05,400,396,4,168.47,2.41,0.01
4798,Line_B,M15,Morning,L072,10.7,45.15,38.77,23.75,53.5,4.868,0.895,17.13,437.28,433.22,4.05,191,182,9,385.58,4.99,0.04712
4799,Line_D,M11,Evening,L100,25.8,45.87,43.97,31.23,42.54,5.301,1.087,16.22,402.92,388.35,14.57,297,292,5,216.78,1.85,0.01684
4800,Line_C,M07,Evening,L052,27.5,46.54,47.0,33.31,59.68,4.578,1.527,46.94,429.33,425.86,3.47,369,337,32,1352.87,15.68,0.08672
4801,Line_B,M09,Morning,L111,18.6,48.75,51.33,29.76,43.46,4.641,0.64,36.14,444.03,417.36,26.67,381,359,22,887.81,13.4,0.05774
4802,Line_A,M08,Evening,L083,9.1,51.99,48.85,28.97,43.33,5.625,0.742,54.22,409.13,405.57,3.56,332,326,6,318.87,2.06,0.01807
4803,Line_A,M10,Evening,L090,35.1,57.42,64.58,21.23,55.17,5.74,0.942,49.09,431.43,403.68,27.75,408,403,5,217.97,2.52,0.01225
4804,Line_B,M05,Morning,L109,18.1,34.4,32.63,30.25,53.11,5.611,0.81,51.86,414.51,409.22,5.28,250,245,5,194.61,2.42,0.02
4805,Line_D,M06,Evening,L118,24.1,56.23,57.94,25.81,53.34,4.674,1.003,55.11,437.26,425.37,11.88,386,368,18,786.09,13.33,0.04663
4806,Line_C,M12,Night,L071,21.3,50.51,45.06,32.5,43.74,5.065,1.014,46.81,409.71,392.32,17.38,291,275,16,617.28,7.87,0.05498
